file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_hashing\array_hash_map.java,ArrayHashMap,ArrayHashMap/0,true,26,1,0,0,0,2,1,6,0,1,0,1,0,0,1,0,0,0,0,2,2,0,1,0,0,0,6,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_hashing\array_hash_map.java,ArrayHashMap,print/0,false,94,0,0,0,0,2,2,5,0,0,0,2,1,1,1,0,0,0,1,0,0,1,1,0,0,0,5,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_hashing\array_hash_map.java,ArrayHashMap,keySet/0,false,74,2,0,0,0,3,1,7,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,6,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_hashing\array_hash_map.java,ArrayHashMap,remove/1[int],false,57,0,0,0,0,1,2,4,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\climbing_stairs_dfs_mem.java,climbing_stairs_dfs_mem,main/1[String[]],false,35,0,0,0,0,1,3,5,0,2,1,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,10,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\climbing_stairs_dfs_mem.java,climbing_stairs_dfs_mem,climbingStairsDFSMem/1[int],false,28,0,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,9,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\climbing_stairs_dfs_mem.java,climbing_stairs_dfs_mem,"dfs/2[int,int[]]",false,13,0,0,0,0,4,1,7,3,1,2,1,0,0,0,3,0,0,0,5,2,3,1,0,0,0,4,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\coin_change_ii.java,chapter_dynamic_programming.coin_change_ii,"coinChangeIIDPComp/2[int[],int]",false,35,1,1,1,0,4,0,16,1,4,2,0,0,0,2,0,0,0,0,7,7,5,3,0,0,0,11,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\coin_change_ii.java,chapter_dynamic_programming.coin_change_ii,main/1[java.lang.String[]],false,55,2,2,0,2,1,3,8,0,3,1,3,2,1,0,0,0,0,2,4,4,2,0,0,0,0,11,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\coin_change_ii.java,chapter_dynamic_programming.coin_change_ii,"coinChangeIIDP/2[int[],int]",false,11,1,1,1,0,5,0,18,1,5,2,0,0,0,3,0,0,0,0,11,8,8,3,0,0,0,10,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\edit_distance.java,edit_distance,"editDistanceDPComp/2[String,String]",false,87,0,0,0,0,5,3,22,1,8,2,3,0,0,3,1,0,0,0,10,13,5,3,0,0,0,13,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\edit_distance.java,edit_distance,main/1[String[]],false,115,1,0,0,0,2,7,15,0,6,1,7,0,0,1,0,0,0,18,3,9,6,1,0,0,0,17,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\edit_distance.java,edit_distance,"editDistanceDFS/4[String,String,int,int]",false,13,0,0,0,0,6,3,10,5,3,4,3,0,0,0,5,0,0,0,14,3,9,1,0,0,0,10,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\edit_distance.java,edit_distance,"editDistanceDFSMem/5[String,String,int[][],int,int]",false,35,0,0,0,0,7,3,12,6,3,5,3,0,0,0,6,0,0,0,15,4,9,1,0,0,0,11,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\edit_distance.java,edit_distance,"editDistanceDP/2[String,String]",false,61,0,0,0,0,6,3,21,1,7,2,3,0,0,4,1,0,0,0,17,11,11,3,0,0,0,10,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_dfs.java,chapter_graph.graph_dfs,"graphDFS/2[chapter_graph.GraphAdjList,utils.Vertex]",false,28,3,2,1,1,1,1,6,1,2,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,12,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_dfs.java,chapter_graph.graph_dfs,main/1[java.lang.String[]],false,37,4,5,0,5,1,6,10,0,4,1,6,1,2,0,0,0,0,2,20,4,0,0,0,0,0,12,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_dfs.java,chapter_graph.graph_dfs,"dfs/4[chapter_graph.GraphAdjList,java.util.Set<utils.Vertex>,java.util.List<utils.Vertex>,utils.Vertex]",false,14,3,3,2,1,3,5,8,0,0,4,5,1,0,1,0,0,0,0,0,0,0,2,0,0,0,8,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,quadratic/1[int],false,38,0,0,0,0,3,0,9,1,3,1,0,0,0,2,0,0,0,0,3,3,0,2,0,0,0,5,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,constant/1[int],false,11,0,0,0,0,2,0,6,1,3,1,0,0,0,1,0,0,0,0,3,3,0,1,0,0,0,5,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,factorialRecur/1[int],false,118,0,0,0,0,3,1,8,2,2,1,1,0,0,1,1,0,0,0,5,3,1,1,0,0,0,5,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,main/1[String[]],false,130,0,0,0,0,2,12,28,0,4,1,12,0,0,1,0,0,0,12,2,15,13,1,0,0,0,20,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,expRecur/1[int],false,83,0,0,0,0,2,1,4,2,0,1,1,0,0,0,1,0,0,0,5,0,3,1,0,0,0,3,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,logRecur/1[int],false,100,0,0,0,0,2,1,4,2,0,1,1,0,0,0,0,0,0,0,4,0,2,1,0,0,0,3,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,logarithmic/1[int],false,90,0,0,0,0,2,0,8,1,1,1,0,0,0,1,0,0,0,0,3,2,1,1,0,0,0,3,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,bubbleSort/1[int[]],false,50,0,0,0,0,4,0,14,1,4,1,0,0,0,2,0,0,0,0,8,7,4,3,0,0,0,7,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,linearLogRecur/1[int],false,107,0,0,0,0,3,1,8,2,2,1,1,0,0,1,0,0,0,0,5,2,3,1,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,linear/1[int],false,20,0,0,0,0,2,0,5,1,2,1,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,4,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,arrayTraversal/1[int[]],false,28,0,0,0,0,2,0,7,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,5,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\time_complexity.java,time_complexity,exponential/1[int],false,69,0,0,0,0,3,0,10,1,4,1,0,0,0,2,0,0,0,0,5,5,0,2,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_greedy\max_product_cutting.java,max_product_cutting,maxProductCutting/1[int],false,13,0,0,0,0,4,1,14,4,2,1,1,0,0,0,2,0,1,0,14,2,7,1,0,0,0,6,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_greedy\max_product_cutting.java,max_product_cutting,main/1[String[]],false,33,0,0,0,0,1,2,5,0,2,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,7,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\coin_change_ii.java,coin_change_ii,main/1[String[]],false,55,0,0,0,0,1,3,8,0,3,1,3,0,0,0,0,0,0,2,4,4,2,0,0,0,0,11,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\coin_change_ii.java,coin_change_ii,"coinChangeIIDPComp/2[int[],int]",false,35,0,0,0,0,4,0,16,1,4,2,0,0,0,2,0,0,0,0,7,7,5,3,0,0,0,11,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_dynamic_programming\coin_change_ii.java,coin_change_ii,"coinChangeIIDP/2[int[],int]",false,11,0,0,0,0,5,0,18,1,5,2,0,0,0,3,0,0,0,0,11,8,8,3,0,0,0,10,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_sorting\quick_sort.java,chapter_sorting.QuickSort,"partition/3[int[],int,int]",false,21,2,2,1,1,6,1,10,1,2,3,1,1,1,3,0,0,0,0,0,2,0,2,0,0,0,5,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_sorting\quick_sort.java,chapter_sorting.QuickSort,"swap/3[int[],int,int]",false,14,1,1,1,0,1,0,5,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_sorting\quick_sort.java,chapter_sorting.QuickSort,"quickSort/3[int[],int,int]",false,36,2,4,2,2,2,2,6,1,1,3,2,2,2,0,0,0,0,0,2,1,2,1,0,0,0,6,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_backtracking\subset_sum_i.java,chapter_backtracking.subset_sum_i,main/1[java.lang.String[]],false,46,2,1,0,1,1,3,7,0,3,1,3,1,2,0,0,0,0,4,4,3,2,0,0,0,0,8,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_backtracking\subset_sum_i.java,chapter_backtracking.subset_sum_i,"subsetSumI/2[int[],int]",false,37,2,2,1,1,1,2,8,1,3,2,2,1,1,0,0,0,0,0,1,3,0,0,0,0,0,9,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_backtracking\subset_sum_i.java,chapter_backtracking.subset_sum_i,"backtrack/5[java.util.List<java.lang.Integer>,int,int[],int,java.util.List<java.util.List<java.lang.Integer>>]",false,13,2,3,2,1,4,5,14,1,1,5,5,1,0,1,1,0,0,0,3,1,3,2,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_heap\top_k.java,chapter_heap.top_k,main/1[java.lang.String[]],false,32,3,2,0,2,1,3,7,0,3,1,3,1,1,0,0,0,0,2,6,3,1,0,0,0,0,8,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_heap\top_k.java,chapter_heap.top_k,"topKHeap/2[int[],int]",false,14,1,1,1,0,4,3,13,1,3,2,3,0,0,2,0,0,0,0,1,3,0,2,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\edit_distance.java,chapter_dynamic_programming.edit_distance,"editDistanceDFSMem/5[java.lang.String,java.lang.String,int[][],int,int]",false,35,2,3,2,1,7,3,12,6,3,5,3,1,0,0,6,0,0,0,15,4,9,1,0,0,0,11,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\edit_distance.java,chapter_dynamic_programming.edit_distance,"editDistanceDFS/4[java.lang.String,java.lang.String,int,int]",false,13,1,3,2,1,6,3,10,5,3,4,3,1,0,0,5,0,0,0,14,3,9,1,0,0,0,10,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\edit_distance.java,chapter_dynamic_programming.edit_distance,main/1[java.lang.String[]],false,115,2,4,0,4,2,7,15,0,6,1,7,4,1,1,0,0,0,18,3,9,6,1,0,0,0,17,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\edit_distance.java,chapter_dynamic_programming.edit_distance,"editDistanceDPComp/2[java.lang.String,java.lang.String]",false,87,1,1,1,0,5,3,22,1,8,2,3,0,0,3,1,0,0,0,10,13,5,3,0,0,0,13,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_dynamic_programming\edit_distance.java,chapter_dynamic_programming.edit_distance,"editDistanceDP/2[java.lang.String,java.lang.String]",false,61,1,1,1,0,6,3,21,1,7,2,3,0,0,4,1,0,0,0,17,11,11,3,0,0,0,10,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\worst_best_time_complexity.java,worst_best_time_complexity,findOne/1[int[]],false,30,0,0,0,0,3,0,6,2,1,1,0,0,0,1,1,0,0,0,3,1,0,2,0,0,0,4,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\worst_best_time_complexity.java,worst_best_time_complexity,randomNumbers/1[int],false,13,1,0,0,0,3,2,12,1,4,1,2,0,0,2,0,0,0,0,3,6,1,1,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_computational_complexity\worst_best_time_complexity.java,worst_best_time_complexity,main/1[String[]],false,41,0,0,0,0,2,4,9,0,4,1,4,0,0,1,0,0,0,2,3,4,2,1,0,0,0,10,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,index/1[int],false,39,1,6,5,1,1,1,3,1,0,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,0,3,2,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,isEmpty/0,false,34,0,3,3,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,pushLast/1[int],false,61,1,3,1,2,2,3,9,1,1,1,3,2,2,0,1,0,0,1,0,2,1,1,0,0,0,9,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,toArray/0,false,106,2,2,1,1,2,1,7,1,3,0,1,1,2,1,0,0,0,0,1,4,0,1,0,0,0,8,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,popFirst/0,false,74,1,3,1,2,1,2,6,1,1,0,2,2,3,0,0,0,0,0,1,2,1,0,0,0,0,8,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,size/0,false,29,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,pushFirst/1[int],false,47,1,3,1,2,2,3,9,1,0,1,3,2,2,0,1,0,0,1,1,2,1,1,0,0,0,8,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,popLast/0,false,83,1,2,1,1,1,1,5,1,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,capacity/0,false,24,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,ArrayDeque/1[int],true,18,1,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,6,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,peekFirst/0,false,90,1,3,2,1,2,1,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\array_deque.java,chapter_stack_and_queue.ArrayDeque,peekLast/0,false,97,1,4,2,2,2,2,5,1,1,0,2,2,2,0,0,0,0,0,1,1,2,1,0,0,0,14,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_greedy\coin_change_greedy.java,chapter_greedy.coin_change_greedy,main/1[java.lang.String[]],false,31,2,1,0,1,1,3,19,0,3,1,3,1,1,0,0,0,0,14,15,9,6,0,0,0,0,8,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_greedy\coin_change_greedy.java,chapter_greedy.coin_change_greedy,"coinChangeGreedy/2[int[],int]",false,13,1,1,1,0,5,0,12,1,2,2,0,0,0,2,1,0,0,0,6,3,1,2,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\linkedlist_stack.java,chapter_stack_and_queue.LinkedListStack,push/1[int],false,32,1,2,1,1,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\linkedlist_stack.java,chapter_stack_and_queue.LinkedListStack,peek/0,false,48,1,3,2,1,2,1,4,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\linkedlist_stack.java,chapter_stack_and_queue.LinkedListStack,toArray/0,false,55,3,2,1,1,2,1,9,1,3,0,1,1,1,1,0,0,0,0,2,5,1,1,0,0,0,9,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\linkedlist_stack.java,chapter_stack_and_queue.LinkedListStack,LinkedListStack/0,true,17,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\linkedlist_stack.java,chapter_stack_and_queue.LinkedListStack,isEmpty/0,false,27,1,3,2,1,2,1,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\linkedlist_stack.java,chapter_stack_and_queue.LinkedListStack,pop/0,false,40,1,2,1,1,1,1,6,1,1,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_stack_and_queue\linkedlist_stack.java,chapter_stack_and_queue.LinkedListStack,size/0,false,22,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_sorting\insertion_sort.java,chapter_sorting.insertion_sort,insertionSort/1[int[]],false,13,1,1,1,0,4,0,10,0,3,1,0,0,0,2,0,0,0,0,5,5,3,2,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_sorting\insertion_sort.java,chapter_sorting.insertion_sort,main/1[java.lang.String[]],false,26,2,1,0,1,1,3,5,0,1,1,3,1,1,0,0,0,0,1,6,1,1,0,0,0,0,5,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_greedy\coin_change_greedy.java,coin_change_greedy,main/1[String[]],false,31,0,0,0,0,1,3,19,0,3,1,3,0,0,0,0,0,0,14,15,9,6,0,0,0,0,8,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_greedy\coin_change_greedy.java,coin_change_greedy,"coinChangeGreedy/2[int[],int]",false,13,0,0,0,0,5,0,12,1,2,2,0,0,0,2,1,0,0,0,6,3,1,2,0,0,0,6,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_hashing\hash_map.java,hash_map,main/1[String[]],false,13,4,0,0,0,4,10,27,0,2,1,10,0,0,3,0,0,0,12,7,2,2,1,0,0,0,8,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_searching\two_sum.java,two_sum,main/1[String[]],false,40,0,0,0,0,1,4,8,0,3,1,4,0,0,0,0,0,0,2,5,4,2,0,0,0,0,11,9,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_searching\two_sum.java,two_sum,"twoSumHashTable/2[int[],int]",false,26,2,0,0,0,3,3,11,2,3,2,3,0,0,1,0,0,0,0,2,3,2,2,0,0,0,8,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\zh-hant\codes\java\chapter_searching\two_sum.java,two_sum,"twoSumBruteForce/2[int[],int]",false,13,0,0,0,0,4,0,9,2,3,2,0,0,0,2,1,0,0,0,4,3,3,3,0,0,0,8,8,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_list.java,chapter_graph.GraphAdjList,removeVertex/1[utils.Vertex],false,60,1,1,1,0,3,4,7,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_list.java,chapter_graph.GraphAdjList,print/0,false,72,1,3,3,0,3,5,8,0,1,0,5,0,0,2,0,0,0,3,0,1,1,2,0,0,0,5,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_list.java,chapter_graph.GraphAdjList,size/0,false,29,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_list.java,chapter_graph.GraphAdjList,addVertex/1[utils.Vertex],false,52,1,2,2,0,2,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_list.java,chapter_graph.GraphAdjList,"removeEdge/2[utils.Vertex,utils.Vertex]",false,43,1,1,1,0,4,3,5,0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,1,0,false
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\hello-algo\codes\java\chapter_graph\graph_adjacency_list.java,chapter_graph.GraphAdjList,GraphAdjList/1[utils.Vertex[][]],true,18,2,5,3,2,2,2,8,0,0,1,2,2,1,1,0,0,0,0,4,1,0,1,0,0,0,8,1,0,false
