file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\audit\AuditAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.audit.AuditAutoConfigurationTests$TestAuthenticationAuditListener,innerclass,3,3,0,3,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ConditionalOnMissingBeanTests.java,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests$NonspecificFactoryBean,innerclass,2,2,0,2,4,1,0,2,6,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,14,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\endpoint\EndpointAutoConfiguration.java,org.springframework.boot.actuate.autoconfigure.endpoint.EndpointAutoConfiguration,class,15,17,2,15,5,1,0,6,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,2,0,2,1,0,0,0,34,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\cache\CacheProperties.java,org.springframework.boot.autoconfigure.cache.CacheProperties$JCache,innerclass,1,1,0,1,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,39,9,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\data\mongo\MongoReactiveRepositoriesRegistrar.java,org.springframework.boot.autoconfigure.data.mongo.MongoReactiveRepositoriesRegistrar,class,5,6,1,5,3,2,0,0,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\endpoint\web\annotation\WebEndpointDiscoverer.java,org.springframework.boot.actuate.endpoint.web.annotation.WebEndpointDiscoverer,class,21,24,3,21,4,2,0,3,0,0.375,0.5,0.5,4,0,1,0,3,0,4,0,0,0,2,0,0,2,0,0,2,0,2,26,3,0,0,0,0,1,0,5,1,5,0,0,1,1,55,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\data\redis\RedisHealthContributorAutoConfiguration.java,org.springframework.boot.actuate.autoconfigure.data.redis.RedisHealthContributorAutoConfiguration,class,11,11,0,11,2,2,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,22,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\data\redis\LettuceClientConfigurationBuilderCustomizer.java,org.springframework.boot.autoconfigure.data.redis.LettuceClientConfigurationBuilderCustomizer,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\service\connection\ConnectionDetailsFactories.java,org.springframework.boot.autoconfigure.service.connection.ConnectionDetailsFactories,class,12,13,1,12,16,1,0,29,2,0.59999996,0.3,0.3,5,1,2,1,0,2,5,0,0,0,5,1,0,2,0,3,2,0,3,54,3,2,4,0,1,5,2,15,0,19,2,0,0,1,63,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\batch\BatchAutoConfigurationTests.java,org.springframework.boot.autoconfigure.batch.BatchAutoConfigurationTests$JobConfiguration,innerclass,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,2,0,1,0,0,9,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\export\otlp\OtlpMetricsExportAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.metrics.export.otlp.OtlpMetricsExportAutoConfigurationTests$CustomRegistryConfiguration,innerclass,7,7,0,7,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-docker-compose\src\main\java\org\springframework\boot\docker\compose\core\DockerCliCommand.java,org.springframework.boot.docker.compose.core.DockerCliCommand$ComposeConfig,innerclass,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,24,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\web\reactive\WebFluxAutoConfiguration.java,org.springframework.boot.autoconfigure.web.reactive.WebFluxAutoConfiguration$WelcomePageConfiguration,innerclass,10,10,0,10,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,1,4,0,4,1,0,0,0,27,9,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\mongo\MongoAutoConfigurationTests.java,org.springframework.boot.autoconfigure.mongo.MongoAutoConfigurationTests$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\system\DiskSpaceHealthContributorAutoConfiguration.java,org.springframework.boot.actuate.autoconfigure.system.DiskSpaceHealthContributorAutoConfiguration,class,8,8,0,8,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,18,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-devtools\src\main\java\org\springframework\boot\devtools\restart\server\HttpRestartServerHandler.java,org.springframework.boot.devtools.restart.server.HttpRestartServerHandler,class,4,5,1,4,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,23,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\elasticsearch\ElasticsearchConnectionDetails.java,org.springframework.boot.autoconfigure.elasticsearch.ElasticsearchConnectionDetails,interface,4,10,6,4,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\tracing\OpenTelemetryPropagationConfigurations.java,org.springframework.boot.actuate.autoconfigure.tracing.OpenTelemetryPropagationConfigurations$PropagationWithoutBaggage,innerclass,8,8,0,8,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,19,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\health\CompositeHealthContributorTests.java,org.springframework.boot.actuate.health.CompositeHealthContributorTests,class,6,6,0,6,2,1,0,13,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,4,0,9,0,10,0,0,0,4,21,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\http\JsonbHttpMessageConvertersConfiguration.java,org.springframework.boot.autoconfigure.http.JsonbHttpMessageConvertersConfiguration$PreferJsonbOrMissingJacksonAndGsonCondition$JacksonAndGsonMissing,innerclass,3,3,0,3,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\MavenExec.java,org.springframework.boot.build.mavenplugin.MavenExec,class,12,14,2,12,9,2,0,28,10,0.8,0.0,0.0,5,0,3,1,0,1,4,2,0,0,1,0,0,1,0,0,1,0,3,48,2,0,1,2,0,14,0,4,0,5,3,0,0,1,46,1025,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\integration\IntegrationProperties.java,org.springframework.boot.autoconfigure.integration.IntegrationProperties,class,8,15,7,8,7,1,0,0,21,0.85714287,0.0,0.0,7,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,7,0,0,225,7,0,0,0,0,1,0,7,0,7,0,0,7,0,29,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\export\influx\InfluxPropertiesTests.java,org.springframework.boot.actuate.autoconfigure.metrics.export.influx.InfluxPropertiesTests,class,4,4,0,4,1,3,0,29,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,2,0,0,0,0,17,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\export\simple\SimplePropertiesTests.java,org.springframework.boot.actuate.autoconfigure.metrics.export.simple.SimplePropertiesTests,class,3,3,0,3,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\tracing\zipkin\ZipkinConfigurationsSenderConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.tracing.zipkin.ZipkinConfigurationsSenderConfigurationTests,class,28,28,0,28,17,1,0,28,72,0.7254903,0.26666668,0.26666668,17,0,2,1,0,14,16,0,0,0,3,0,0,3,0,0,3,0,3,151,1,0,0,1,0,17,2,6,1,20,2,0,7,14,67,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\web\servlet\ManagementErrorEndpointTests.java,org.springframework.boot.actuate.autoconfigure.web.servlet.ManagementErrorEndpointTests$Anonymous1,anonymous,2,2,0,2,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,12,-1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\web\servlet\ManagementErrorEndpointTests.java,org.springframework.boot.actuate.autoconfigure.web.servlet.ManagementErrorEndpointTests$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,8,-1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\reactive\error\DefaultErrorWebExceptionHandlerIntegrationTests.java,org.springframework.boot.autoconfigure.web.reactive.error.DefaultErrorWebExceptionHandlerIntegrationTests$CustomErrorWebExceptionHandlerWithoutStatus,innerclass,10,10,0,10,1,1,0,9,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,1,1,0,1,0,1,0,0,18,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\wavefront\WavefrontSenderConfiguration.java,org.springframework.boot.actuate.autoconfigure.wavefront.WavefrontSenderConfiguration$WavefrontTracingOrMetricsCondition,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,24,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\web\servlet\ManagementErrorEndpointTests.java,org.springframework.boot.actuate.autoconfigure.web.servlet.ManagementErrorEndpointTests$Anonymous2,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,5,0,1,0,1,0,0,0,0,9,-1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\autoconfigure\AutoConfigurationMetadata.java,org.springframework.boot.build.autoconfigure.AutoConfigurationMetadata,class,11,12,1,11,18,2,0,36,37,0.8,0.06666667,0.06666667,10,0,3,4,0,3,6,2,0,0,3,1,0,3,0,0,2,0,2,73,8,2,3,3,1,10,2,17,2,18,3,0,0,1,82,1025,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\tracing\SpanExporters.java,org.springframework.boot.actuate.autoconfigure.tracing.SpanExporters,interface,2,5,3,2,5,1,0,7,10,0.0,0.0,0.0,5,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,17,4,0,0,0,0,1,0,1,0,1,0,0,0,1,26,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\domain\EntityScanner.java,org.springframework.boot.autoconfigure.domain.EntityScanner,class,5,8,3,5,11,1,2,19,0,0.0,1.0,1.0,4,0,2,1,1,0,3,0,1,0,1,0,0,1,0,0,1,0,2,39,4,3,0,0,0,1,0,7,0,6,3,0,0,0,66,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\export\ganglia\GangliaPropertiesTests.java,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia.GangliaPropertiesTests,class,3,3,0,3,1,1,0,16,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\reactor\netty\ReactorNettyConfigurations.java,org.springframework.boot.autoconfigure.reactor.netty.ReactorNettyConfigurations$ReactorResourceFactoryConfiguration,innerclass,6,6,0,6,2,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,1,0,1,1,0,0,0,13,9,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\data\city\City.java,org.springframework.boot.actuate.autoconfigure.metrics.data.city.City,class,5,7,2,5,7,1,0,3,17,0.85714287,0.0952381,0.14285715,7,0,6,0,1,0,7,0,0,0,6,1,0,6,0,0,1,0,0,29,5,0,0,0,0,2,1,3,1,6,0,0,0,0,24,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\OnClassConditionAutoConfigurationImportFilterTests.java,org.springframework.boot.autoconfigure.condition.OnClassConditionAutoConfigurationImportFilterTests,class,9,10,1,9,5,1,0,18,4,0.5,0.5,0.5,5,0,0,1,0,4,4,0,0,0,2,0,0,2,0,0,2,0,0,30,1,0,0,0,0,13,1,7,0,7,0,0,0,0,42,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\metrics\cache\HazelcastCacheMeterBinderProvider.java,org.springframework.boot.actuate.metrics.cache.HazelcastCacheMeterBinderProvider,class,9,11,2,9,4,1,0,6,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,2,0,2,0,2,0,2,1,0,1,0,25,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\graphql\data\GraphQlReactiveQuerydslAutoConfigurationTests.java,org.springframework.boot.autoconfigure.graphql.data.GraphQlReactiveQuerydslAutoConfigurationTests$MockRepository,interface,3,3,0,3,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\webservices\WebServicesProperties.java,org.springframework.boot.autoconfigure.webservices.WebServicesProperties$Servlet,innerclass,0,0,0,0,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,1,4,0,2,0,0,0,0,20,9,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\servlet\WebMvcAutoConfigurationTests.java,org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfigurationTests$MyViewResolver,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\jackson\JacksonAutoConfiguration.java,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration,innerclass,7,7,0,7,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\web\reactive\error\AbstractErrorWebExceptionHandler.java,org.springframework.boot.autoconfigure.web.reactive.error.AbstractErrorWebExceptionHandler,class,21,24,3,21,40,1,1,69,246,0.90625,0.1,0.13333334,24,0,6,8,10,0,16,1,0,0,8,1,0,8,0,0,5,0,3,144,21,1,6,1,1,42,0,24,6,23,3,0,1,4,225,1025,2
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\TestParameterizedContainer.java,org.springframework.boot.autoconfigure.condition.TestParameterizedContainer,class,0,12,12,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-devtools\src\main\java\org\springframework\boot\devtools\autoconfigure\OptionalLiveReloadServer.java,org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer,class,4,11,7,4,8,1,0,10,0,0.5,0.5,0.5,4,0,3,0,0,1,4,0,0,0,2,1,0,2,0,0,1,0,0,31,0,0,2,1,0,3,0,5,0,3,3,0,0,0,45,1,3
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ConditionalOnSingleCandidateTests.java,org.springframework.boot.autoconfigure.condition.ConditionalOnSingleCandidateTests$BravoNonDefaultConfiguration,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\orm\jpa\CustomHibernateJpaAutoConfigurationTests.java,org.springframework.boot.autoconfigure.orm.jpa.CustomHibernateJpaAutoConfigurationTests,class,14,14,0,14,4,1,0,14,0,0.0,1.0,1.0,4,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,1,0,0,69,0,0,0,0,0,10,1,10,1,14,1,0,4,4,48,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\PropertiesMeterFilterTests.java,org.springframework.boot.actuate.autoconfigure.metrics.PropertiesMeterFilterTests$TestMeterRegistry,innerclass,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\validation\ValidationAutoConfigurationTests.java,org.springframework.boot.autoconfigure.validation.ValidationAutoConfigurationTests$DefaultAnotherSampleService,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\tracing\MicrometerTracingAutoConfiguration.java,org.springframework.boot.actuate.autoconfigure.tracing.MicrometerTracingAutoConfiguration$ObservationAnnotationsEnabledCondition$MicrometerObservationsEnabledCondition,innerclass,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-devtools\src\main\java\org\springframework\boot\devtools\filewatch\DirectorySnapshot.java,org.springframework.boot.devtools.filewatch.DirectorySnapshot,class,4,8,4,4,31,1,0,28,17,0.6818182,0.71428573,0.71428573,11,0,3,4,0,4,7,0,0,0,4,1,0,4,0,0,4,0,3,105,14,5,6,0,1,9,1,16,5,15,3,0,0,2,57,0,0
D:\Pedro\puc\6Semestre\Laboratorio\Analyze-java-repositories\repos\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\netty\NettyProperties.java,org.springframework.boot.autoconfigure.netty.NettyProperties$LeakDetection,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
